Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
57,No,Non-Travel,1322,Human Resources,1,5,Technical Degree,1,3301,4,Female,37,3,5,Laboratory Technician,1,Divorced,8474,10865,6,Y,Yes,14,4,1,80,1,25,2,1,31,12,9,4
51,No,Non-Travel,252,Human Resources,23,4,Marketing,1,3302,3,Male,74,4,2,Manager,2,Married,18063,23190,7,Y,No,12,1,1,80,3,4,4,2,36,6,6,12
54,Yes,Travel_Frequently,439,Sales,19,2,Other,1,3303,2,Female,61,2,5,Manager,1,Married,5794,24410,10,Y,No,11,3,4,80,3,17,2,1,7,0,8,2
54,Yes,Travel_Rarely,699,Research & Development,3,1,Technical Degree,1,3304,2,Female,60,4,4,Research Scientist,3,Single,10536,17875,10,Y,Yes,21,1,4,80,3,24,1,2,5,8,12,2
22,Yes,Travel_Rarely,109,Human Resources,18,1,Technical Degree,1,3305,1,Male,59,1,5,Healthcare Representative,4,Single,5608,13294,7,Y,No,20,2,4,80,2,20,2,1,33,6,8,14
52,No,Travel_Rarely,1432,Human Resources,24,4,Medical,1,3306,1,Female,60,3,2,Laboratory Technician,2,Single,11285,8110,4,Y,No,14,3,3,80,1,33,6,1,2,12,4,3
40,No,Non-Travel,1300,Human Resources,5,5,Marketing,1,3307,2,Female,46,4,2,Manager,2,Single,10621,9041,7,Y,Yes,20,4,2,80,1,20,3,2,12,14,1,13
46,No,Non-Travel,788,Human Resources,7,3,Marketing,1,3308,3,Female,84,4,1,Healthcare Representative,4,Single,12868,7965,5,Y,Yes,13,2,1,80,0,28,0,2,39,14,14,19
57,Yes,Travel_Rarely,1272,Human Resources,8,4,Other,1,3309,2,Male,69,1,1,Healthcare Representative,4,Divorced,19720,18026,8,Y,No,16,2,1,80,0,21,2,4,2,8,14,9
23,No,Travel_Frequently,671,Sales,3,2,Medical,1,3310,4,Male,70,2,3,Research Scientist,4,Single,5336,23376,7,Y,Yes,23,3,4,80,3,28,0,4,13,1,4,1
30,Yes,Travel_Frequently,334,Human Resources,27,4,Other,1,3311,3,Male,67,3,5,Manufacturing Director,1,Single,9720,8862,3,Y,Yes,20,1,3,80,2,8,0,4,39,8,3,1
33,Yes,Non-Travel,1187,Research & Development,11,4,Marketing,1,3312,2,Female,97,2,4,Sales Executive,1,Divorced,3230,18788,3,Y,Yes,14,3,3,80,0,36,6,3,29,9,10,7
54,No,Travel_Rarely,334,Sales,4,4,Life Sciences,1,3313,3,Male,83,1,5,Laboratory Technician,3,Married,4587,17475,9,Y,Yes,14,3,1,80,0,14,5,3,21,0,15,10
23,No,Non-Travel,674,Sales,10,3,Other,1,3314,1,Male,40,3,3,Laboratory Technician,1,Single,16050,23810,2,Y,No,15,2,1,80,1,27,3,1,32,15,11,19
35,No,Non-Travel,1285,Human Resources,8,4,Technical Degree,1,3315,1,Male,81,2,5,Manufacturing Director,1,Single,13476,24562,8,Y,Yes,13,3,3,80,0,24,4,3,22,5,7,6
31,No,Travel_Frequently,181,Human Resources,29,1,Other,1,3316,4,Female,81,3,1,Laboratory Technician,3,Divorced,6974,17497,1,Y,Yes,21,3,1,80,0,27,3,2,1,6,14,19
39,No,Travel_Rarely,564,Human Resources,6,5,Human Resources,1,3317,1,Female,44,4,3,Manufacturing Director,1,Single,12325,5560,3,Y,No,25,1,3,80,0,26,0,4,15,11,8,4
33,Yes,Travel_Rarely,385,Human Resources,4,5,Technical Degree,1,3318,4,Female,39,2,4,Sales Executive,1,Divorced,5097,13022,0,Y,No,18,3,3,80,0,1,0,3,28,5,6,0
38,Yes,Travel_Rarely,908,Human Resources,12,4,Other,1,3319,2,Male,93,3,3,Manufacturing Director,3,Divorced,5006,13344,3,Y,No,19,1,3,80,2,4,2,3,22,14,14,10
55,No,Travel_Frequently,974,Research & Development,9,4,Marketing,1,3320,4,Male,45,4,3,Laboratory Technician,2,Divorced,5652,5002,6,Y,No,24,2,1,80,0,1,3,2,26,5,1,12
26,No,Travel_Frequently,541,Human Resources,18,4,Life Sciences,1,3321,4,Male,32,2,3,Research Scientist,3,Single,19505,24267,6,Y,No,16,1,2,80,0,26,0,4,34,5,15,20
59,No,Travel_Frequently,148,Research & Development,22,5,Life Sciences,1,3322,2,Male,52,2,4,Sales Executive,4,Married,9641,10950,7,Y,No,10,3,3,80,0,11,5,2,4,8,6,20
34,No,Non-Travel,430,Sales,13,5,Medical,1,3323,1,Male,35,2,4,Healthcare Representative,4,Married,18640,9202,5,Y,No,12,1,1,80,3,24,1,2,22,14,15,12
45,No,Travel_Rarely,638,Research & Development,23,2,Life Sciences,1,3324,4,Male,78,4,3,Laboratory Technician,1,Divorced,6546,8979,1,Y,No,22,1,3,80,1,14,0,1,6,2,10,3
54,No,Travel_Rarely,1401,Human Resources,8,5,Other,1,3325,4,Male,35,2,2,Sales Executive,2,Married,6167,19369,1,Y,No,24,2,1,80,1,12,5,4,11,4,2,0
40,No,Non-Travel,454,Sales,6,5,Human Resources,1,3326,1,Female,31,3,5,Manager,2,Married,13127,19165,9,Y,Yes,20,1,1,80,1,17,5,4,22,5,7,16
50,No,Non-Travel,1354,Sales,26,5,Marketing,1,3327,4,Female,50,3,2,Manager,4,Married,14241,20338,10,Y,Yes,24,4,2,80,2,1,1,3,4,0,13,4
34,No,Travel_Rarely,387,Research & Development,22,5,Human Resources,1,3328,4,Male,67,4,2,Healthcare Representative,2,Single,6791,17813,0,Y,Yes,18,2,3,80,1,39,1,3,18,0,11,20
31,Yes,Non-Travel,1314,Research & Development,14,3,Technical Degree,1,3329,1,Female,58,4,1,Manager,4,Single,10927,22996,9,Y,No,20,2,1,80,3,6,1,1,23,11,6,10
40,Yes,Travel_Rarely,839,Research & Development,27,2,Human Resources,1,3330,3,Male,39,3,4,Sales Executive,4,Single,13346,24373,4,Y,Yes,10,1,2,80,3,22,6,4,26,0,0,5
53,Yes,Travel_Frequently,1412,Human Resources,1,2,Life Sciences,1,3331,4,Female,77,4,2,Manufacturing Director,1,Divorced,5867,15887,5,Y,No,18,2,2,80,0,5,2,1,23,11,8,16
59,No,Travel_Rarely,429,Human Resources,6,3,Human Resources,1,3332,4,Female,79,1,2,Manager,4,Married,8281,23225,10,Y,Yes,16,2,4,80,1,1,5,1,23,14,14,9
44,No,Travel_Frequently,1121,Sales,22,5,Marketing,1,3333,2,Male,66,3,3,Manufacturing Director,1,Married,12563,11373,9,Y,No,25,2,3,80,3,22,3,2,24,1,10,9
34,Yes,Non-Travel,167,Sales,11,4,Technical Degree,1,3334,2,Female,77,3,3,Sales Executive,3,Married,8771,20576,7,Y,No,21,2,3,80,2,16,0,4,39,4,6,19
29,Yes,Travel_Frequently,734,Sales,21,3,Technical Degree,1,3335,1,Male,91,1,4,Laboratory Technician,1,Divorced,14233,19296,4,Y,Yes,14,4,3,80,3,34,5,1,26,8,6,11
31,No,Travel_Frequently,307,Human Resources,7,5,Marketing,1,3336,4,Male,96,2,4,Laboratory Technician,2,Married,14639,15128,10,Y,Yes,21,1,2,80,2,38,4,4,16,9,15,20
45,Yes,Travel_Frequently,1046,Human Resources,29,1,Human Resources,1,3337,3,Male,80,2,4,Healthcare Representative,3,Divorced,16607,8811,7,Y,No,10,2,4,80,3,31,5,4,14,13,9,2
39,Yes,Travel_Rarely,305,Sales,21,1,Human Resources,1,3338,2,Male,48,3,4,Healthcare Representative,1,Divorced,17912,9322,0,Y,No,18,1,1,80,0,38,1,1,14,11,13,5
57,No,Travel_Frequently,374,Sales,21,3,Other,1,3339,3,Male,84,3,1,Healthcare Representative,2,Married,17759,17614,2,Y,No,11,3,4,80,3,16,6,4,0,9,6,17
49,Yes,Travel_Rarely,332,Research & Development,16,4,Life Sciences,1,3340,2,Male,72,1,1,Laboratory Technician,2,Divorced,11409,14924,9,Y,No,22,4,3,80,1,38,4,4,17,12,14,14
41,Yes,Travel_Frequently,628,Sales,18,2,Life Sciences,1,3341,2,Male,50,1,3,Manager,4,Single,19009,7161,2,Y,Yes,22,3,3,80,2,10,1,2,4,5,12,7
51,No,Travel_Rarely,1047,Sales,23,1,Life Sciences,1,3342,3,Female,69,2,5,Healthcare Representative,2,Divorced,12975,21755,6,Y,Yes,17,2,3,80,0,7,2,3,9,12,9,5
25,Yes,Travel_Rarely,1405,Human Resources,16,1,Medical,1,3343,3,Male,49,4,5,Healthcare Representative,1,Married,19169,16124,1,Y,No,21,3,1,80,0,31,5,1,10,12,1,19
30,Yes,Travel_Rarely,529,Research & Development,14,4,Other,1,3344,2,Male,40,4,3,Manufacturing Director,4,Divorced,5632,23338,8,Y,No,21,4,1,80,1,16,4,2,9,7,11,1
57,No,Travel_Frequently,1320,Human Resources,5,2,Medical,1,3345,1,Male,71,3,3,Laboratory Technician,2,Married,7212,8137,6,Y,Yes,25,3,4,80,0,33,0,1,4,13,5,8
31,Yes,Travel_Rarely,907,Human Resources,24,1,Human Resources,1,3346,2,Male,50,1,4,Research Scientist,4,Divorced,11547,19078,7,Y,No,24,3,4,80,3,3,4,1,0,4,9,5
51,Yes,Travel_Frequently,1159,Research & Development,20,3,Human Resources,1,3347,3,Female,75,2,5,Sales Executive,3,Single,9637,21172,7,Y,Yes,17,4,3,80,1,32,1,4,32,0,6,0
26,Yes,Travel_Rarely,1451,Human Resources,19,5,Medical,1,3348,2,Female,88,4,1,Manufacturing Director,1,Divorced,7174,24819,4,Y,Yes,23,2,4,80,3,4,0,1,6,7,12,1
37,No,Non-Travel,1416,Sales,16,5,Other,1,3349,2,Male,30,3,4,Healthcare Representative,2,Single,13981,11351,10,Y,Yes,10,3,2,80,0,39,1,1,22,6,1,4
50,No,Travel_Rarely,409,Human Resources,5,3,Life Sciences,1,3350,3,Female,48,2,1,Sales Executive,4,Divorced,15893,12194,4,Y,Yes,23,4,1,80,2,10,3,4,7,2,8,13
37,Yes,Non-Travel,659,Sales,6,1,Technical Degree,1,3351,4,Female,34,2,4,Research Scientist,1,Divorced,13714,7109,6,Y,No,12,1,4,80,0,2,5,1,40,5,2,13
27,No,Travel_Frequently,400,Human Resources,4,3,Marketing,1,3352,1,Female,52,2,2,Manager,2,Single,5527,11740,9,Y,Yes,18,2,2,80,1,29,2,1,34,4,10,4
27,No,Non-Travel,578,Research & Development,8,1,Other,1,3353,2,Female,82,1,3,Manager,1,Divorced,3318,10914,1,Y,No,12,1,1,80,0,12,4,4,28,9,0,9
38,Yes,Non-Travel,475,Human Resources,10,3,Other,1,3354,1,Female,58,2,1,Research Scientist,3,Divorced,16840,22810,6,Y,No,24,2,1,80,3,25,6,1,38,7,12,5
44,Yes,Travel_Rarely,363,Sales,1,2,Marketing,1,3355,2,Female,53,2,5,Manager,3,Divorced,12885,8374,10,Y,No,20,1,3,80,0,24,1,2,16,12,11,5
59,Yes,Travel_Rarely,797,Human Resources,30,5,Technical Degree,1,3356,2,Female,38,2,2,Manager,4,Married,11786,20677,0,Y,No,25,4,3,80,2,14,3,3,26,7,11,16
60,Yes,Travel_Frequently,224,Human Resources,6,2,Technical Degree,1,3357,4,Female,53,4,5,Laboratory Technician,4,Single,8263,5162,2,Y,No,19,1,1,80,1,21,5,3,26,2,1,6
22,No,Non-Travel,967,Sales,10,1,Technical Degree,1,3358,4,Female,78,3,1,Healthcare Representative,1,Divorced,8794,15991,9,Y,No,16,2,2,80,3,38,1,3,15,9,15,17
32,No,Travel_Rarely,1130,Human Resources,3,4,Other,1,3359,2,Male,63,2,2,Manager,1,Married,11274,5497,5,Y,Yes,17,3,3,80,1,25,4,2,4,5,5,3
33,No,Travel_Frequently,981,Human Resources,13,4,Human Resources,1,3360,2,Female,34,2,2,Sales Executive,2,Married,14489,6771,5,Y,No,11,1,2,80,2,3,3,2,36,9,11,3
53,Yes,Travel_Rarely,1471,Research & Development,25,2,Technical Degree,1,3361,1,Female,46,2,4,Manager,2,Divorced,9283,19810,3,Y,Yes,20,2,1,80,2,21,0,2,4,11,4,16
24,No,Travel_Rarely,746,Human Resources,6,2,Human Resources,1,3362,4,Male,81,1,4,Sales Executive,3,Divorced,2650,21085,1,Y,No,21,2,2,80,1,6,5,2,16,7,11,1
49,No,Non-Travel,358,Human Resources,29,2,Human Resources,1,3363,1,Female,43,1,5,Manager,4,Single,18370,21534,8,Y,No,10,2,2,80,0,16,0,4,14,5,1,0
52,Yes,Travel_Frequently,928,Research & Development,6,4,Life Sciences,1,3364,2,Male,83,1,2,Laboratory Technician,1,Married,7997,24149,9,Y,Yes,18,4,1,80,1,7,4,3,5,13,3,9
41,Yes,Travel_Frequently,723,Human Resources,21,5,Medical,1,3365,2,Male,61,3,1,Healthcare Representative,2,Divorced,18711,15039,10,Y,Yes,25,2,2,80,1,24,2,2,14,10,5,4
47,Yes,Travel_Rarely,757,Research & Development,2,1,Marketing,1,3366,4,Male,61,2,4,Healthcare Representative,3,Divorced,13321,22505,0,Y,Yes,25,1,3,80,0,20,6,3,4,14,7,16
25,No,Travel_Rarely,1226,Human Resources,4,3,Technical Degree,1,3367,4,Female,49,3,4,Manager,3,Divorced,7807,15401,1,Y,Yes,20,2,1,80,2,34,2,4,10,1,13,3
34,No,Travel_Frequently,430,Sales,16,5,Marketing,1,3368,3,Female,36,4,2,Laboratory Technician,2,Divorced,18418,14510,6,Y,No,13,2,4,80,0,7,5,1,13,6,5,17
32,No,Travel_Frequently,1457,Research & Development,17,3,Technical Degree,1,3369,4,Male,57,1,2,Sales Executive,2,Married,11749,6269,8,Y,Yes,21,3,3,80,0,20,4,2,14,11,9,3
54,No,Travel_Frequently,954,Sales,19,4,Technical Degree,1,3370,2,Male,58,3,1,Sales Executive,1,Married,10512,22559,3,Y,Yes,14,1,4,80,2,32,3,1,17,8,13,8
60,Yes,Travel_Frequently,746,Sales,16,1,Life Sciences,1,3371,2,Male,40,3,4,Laboratory Technician,1,Married,7612,13970,8,Y,Yes,14,2,2,80,3,3,1,4,31,13,10,19
50,Yes,Travel_Frequently,697,Human Resources,23,1,Other,1,3372,1,Male,67,4,4,Laboratory Technician,2,Single,9613,16105,5,Y,No,20,3,4,80,2,2,2,3,3,3,11,19
39,No,Non-Travel,1287,Sales,14,5,Human Resources,1,3373,1,Female,91,2,3,Manager,1,Married,3461,23154,3,Y,No,15,4,1,80,3,15,0,3,6,15,3,14
37,Yes,Non-Travel,569,Sales,11,5,Medical,1,3374,1,Female,41,2,4,Sales Executive,2,Divorced,17769,8074,1,Y,Yes,13,3,1,80,0,34,2,1,27,4,12,20
23,Yes,Non-Travel,1393,Human Resources,24,3,Technical Degree,1,3375,3,Male,52,1,3,Healthcare Representative,1,Divorced,9424,17078,9,Y,No,18,4,2,80,3,19,5,3,14,10,10,18
28,Yes,Travel_Rarely,1243,Human Resources,18,2,Technical Degree,1,3376,1,Female,37,3,3,Laboratory Technician,2,Single,3134,16620,0,Y,Yes,11,3,4,80,0,15,5,4,37,7,9,19
45,Yes,Non-Travel,1343,Human Resources,10,3,Technical Degree,1,3377,4,Female,81,1,5,Research Scientist,3,Married,16933,13799,1,Y,Yes,14,2,1,80,1,12,3,2,5,3,12,17
60,Yes,Travel_Frequently,1346,Human Resources,14,5,Life Sciences,1,3378,2,Male,90,1,1,Laboratory Technician,3,Married,6983,11205,3,Y,No,18,2,2,80,1,8,2,4,40,11,6,4
56,No,Non-Travel,968,Research & Development,7,4,Human Resources,1,3379,3,Female,54,1,3,Manager,4,Divorced,15423,11816,10,Y,Yes,22,3,3,80,3,34,4,1,3,2,13,13
59,No,Non-Travel,758,Human Resources,12,2,Medical,1,3380,3,Male,45,3,1,Manufacturing Director,3,Single,17085,17341,1,Y,No,21,2,3,80,2,7,2,1,39,7,13,2
43,Yes,Travel_Rarely,925,Sales,1,4,Life Sciences,1,3381,2,Male,84,1,1,Manager,2,Divorced,9767,15351,0,Y,Yes,17,2,1,80,2,19,1,4,16,5,13,18
31,No,Travel_Frequently,1273,Research & Development,8,4,Marketing,1,3382,3,Male,54,1,3,Laboratory Technician,3,Divorced,13018,24619,9,Y,Yes,16,3,3,80,2,10,5,1,37,9,15,13
22,Yes,Non-Travel,1214,Research & Development,7,4,Life Sciences,1,3383,2,Male,100,3,3,Sales Executive,4,Single,17221,9468,8,Y,Yes,21,3,3,80,3,35,0,4,19,11,2,11
41,Yes,Travel_Frequently,243,Sales,5,2,Marketing,1,3384,3,Male,35,2,1,Research Scientist,4,Divorced,16093,17733,5,Y,Yes,11,1,4,80,0,4,5,1,35,2,8,13
47,No,Travel_Rarely,231,Sales,13,2,Marketing,1,3385,2,Female,35,4,4,Laboratory Technician,4,Married,16297,23295,0,Y,Yes,23,3,4,80,2,7,4,1,26,13,15,12
55,No,Travel_Frequently,744,Sales,10,4,Technical Degree,1,3386,3,Female,100,2,3,Healthcare Representative,2,Divorced,2564,20655,1,Y,Yes,17,4,2,80,1,9,2,2,14,14,12,2
31,Yes,Travel_Rarely,911,Sales,1,4,Medical,1,3387,1,Male,30,1,5,Manufacturing Director,2,Single,3235,18229,8,Y,No,14,4,1,80,1,24,2,1,26,8,6,10
47,No,Non-Travel,1206,Sales,1,3,Technical Degree,1,3388,1,Female,62,1,3,Healthcare Representative,4,Married,19026,14415,2,Y,Yes,22,1,1,80,3,13,3,4,0,2,7,14
57,Yes,Non-Travel,895,Sales,20,2,Human Resources,1,3389,1,Male,79,4,3,Manufacturing Director,4,Divorced,17060,18564,0,Y,Yes,18,1,2,80,2,20,1,2,16,10,7,11
41,No,Non-Travel,956,Sales,17,5,Medical,1,3390,3,Male,85,2,2,Laboratory Technician,3,Divorced,7237,19510,4,Y,No,14,3,4,80,2,36,1,3,7,2,11,7
50,No,Non-Travel,1214,Human Resources,9,2,Marketing,1,3391,1,Male,100,3,5,Research Scientist,1,Single,15322,22154,7,Y,Yes,12,4,1,80,0,19,4,1,12,13,5,11
43,No,Non-Travel,1274,Human Resources,23,4,Medical,1,3392,2,Female,64,3,3,Manager,3,Married,17371,8125,7,Y,Yes,14,4,1,80,1,38,5,3,36,12,14,7
26,No,Non-Travel,456,Sales,14,1,Medical,1,3393,2,Male,73,1,2,Research Scientist,1,Divorced,5242,22406,10,Y,No,20,4,1,80,1,3,0,3,17,11,3,19
29,Yes,Travel_Frequently,972,Human Resources,26,1,Other,1,3394,2,Male,89,1,2,Manager,4,Divorced,18492,18614,0,Y,No,14,4,3,80,3,8,0,3,20,0,5,7
48,Yes,Travel_Frequently,378,Human Resources,13,1,Technical Degree,1,3395,4,Female,40,3,2,Laboratory Technician,3,Married,11620,5844,8,Y,No,14,1,3,80,0,39,0,4,1,7,10,12
33,Yes,Travel_Frequently,302,Research & Development,27,4,Human Resources,1,3396,3,Male,80,2,1,Laboratory Technician,3,Married,9664,14651,4,Y,Yes,16,4,1,80,2,5,0,1,28,14,11,9
37,Yes,Non-Travel,1247,Human Resources,28,3,Marketing,1,3397,4,Female,43,1,2,Research Scientist,2,Married,6584,10887,1,Y,Yes,13,4,3,80,0,9,2,4,20,3,10,9
49,Yes,Travel_Frequently,1002,Sales,27,2,Medical,1,3398,1,Male,44,1,5,Sales Executive,2,Single,10633,16128,3,Y,No,19,4,2,80,1,10,3,1,6,15,2,7
27,No,Non-Travel,1474,Sales,8,3,Human Resources,1,3399,1,Male,36,2,1,Sales Executive,1,Married,5457,20400,2,Y,Yes,22,2,2,80,2,2,4,2,2,9,4,0
33,No,Travel_Frequently,187,Sales,11,2,Technical Degree,1,3400,3,Female,49,2,1,Research Scientist,1,Single,19901,21835,2,Y,Yes,16,3,1,80,1,11,5,4,35,11,15,10
46,Yes,Non-Travel,1097,Research & Development,30,5,Marketing,1,3401,4,Male,66,1,5,Sales Executive,1,Married,12964,12966,2,Y,Yes,13,1,2,80,2,22,6,4,21,8,9,2
51,Yes,Non-Travel,316,Sales,9,2,Other,1,3402,1,Female,43,2,1,Manager,2,Divorced,4903,11190,2,Y,Yes,19,4,2,80,1,37,4,1,34,4,4,4
49,Yes,Travel_Rarely,430,Sales,18,5,Technical Degree,1,3403,1,Female,64,4,1,Sales Executive,2,Divorced,19518,24716,7,Y,No,10,4,2,80,3,27,0,2,23,1,13,1
26,No,Travel_Frequently,870,Sales,16,1,Marketing,1,3404,1,Male,45,3,1,Laboratory Technician,4,Married,19792,21935,3,Y,Yes,17,4,4,80,0,21,6,1,1,15,11,8
23,Yes,Travel_Rarely,259,Research & Development,19,4,Medical,1,3405,3,Female,37,1,4,Manager,2,Married,11570,11447,5,Y,No,20,3,4,80,1,39,5,2,3,5,12,9
54,Yes,Non-Travel,1455,Sales,27,2,Other,1,3406,1,Male,34,1,2,Healthcare Representative,3,Married,16782,22801,1,Y,No,10,3,2,80,3,20,3,2,37,13,4,4
33,No,Travel_Rarely,1252,Human Resources,24,1,Other,1,3407,3,Male,36,2,2,Laboratory Technician,2,Married,16617,13589,7,Y,No,16,2,4,80,1,13,6,1,16,0,6,20
54,No,Travel_Rarely,1030,Research & Development,17,3,Medical,1,3408,1,Male,45,3,2,Research Scientist,3,Married,14887,18054,8,Y,No,11,1,2,80,2,28,4,3,7,4,10,12
38,Yes,Travel_Rarely,532,Human Resources,25,4,Life Sciences,1,3409,2,Female,97,3,5,Healthcare Representative,3,Single,9426,13544,8,Y,Yes,15,3,4,80,3,9,4,3,18,10,15,2
57,Yes,Travel_Rarely,721,Sales,18,3,Medical,1,3410,2,Female,96,3,5,Laboratory Technician,2,Single,2106,6277,1,Y,No,14,2,2,80,2,1,2,1,9,12,1,4
49,Yes,Travel_Rarely,372,Research & Development,12,1,Life Sciences,1,3411,3,Female,64,2,4,Laboratory Technician,1,Single,10092,8397,5,Y,No,21,3,3,80,1,6,4,1,21,12,1,1
56,No,Non-Travel,1393,Sales,26,3,Life Sciences,1,3412,2,Male,46,4,3,Sales Executive,4,Married,12543,18643,5,Y,Yes,14,1,1,80,2,34,4,4,20,12,4,15
59,Yes,Travel_Frequently,1435,Human Resources,6,2,Medical,1,3413,1,Female,95,3,4,Healthcare Representative,1,Divorced,15824,5047,5,Y,Yes,16,2,1,80,2,40,4,1,2,13,13,20
44,No,Non-Travel,127,Sales,3,2,Life Sciences,1,3414,1,Male,94,2,1,Manager,1,Single,19966,23391,3,Y,No,24,1,3,80,3,18,5,3,14,0,8,14
55,No,Travel_Rarely,1047,Research & Development,2,1,Medical,1,3415,3,Female,77,1,5,Manufacturing Director,4,Married,6933,8911,1,Y,Yes,24,4,1,80,0,26,3,3,1,4,15,8
54,Yes,Travel_Frequently,952,Sales,10,2,Technical Degree,1,3416,2,Male,89,3,2,Manager,4,Single,7623,23579,9,Y,No,23,1,2,80,3,33,4,2,39,7,3,14
36,Yes,Travel_Frequently,244,Research & Development,16,4,Other,1,3417,3,Male,43,3,2,Research Scientist,1,Married,6565,10098,6,Y,No,15,3,1,80,1,16,5,4,40,9,9,19
31,Yes,Travel_Rarely,987,Human Resources,12,1,Other,1,3418,3,Male,48,2,2,Laboratory Technician,1,Divorced,17937,17661,10,Y,No,16,4,3,80,2,39,4,4,29,14,15,1
41,Yes,Travel_Rarely,123,Human Resources,10,4,Marketing,1,3419,3,Female,76,4,5,Healthcare Representative,4,Divorced,17784,10102,4,Y,No,13,3,4,80,3,10,1,3,31,13,11,13
34,Yes,Non-Travel,1401,Human Resources,20,4,Life Sciences,1,3420,3,Male,76,2,2,Sales Executive,4,Married,9270,12937,5,Y,No,17,3,1,80,2,35,0,4,0,12,1,16
37,No,Travel_Rarely,644,Sales,24,4,Human Resources,1,3421,2,Male,68,2,5,Sales Executive,3,Divorced,6360,14354,8,Y,Yes,18,1,4,80,0,40,0,1,16,11,10,16
24,No,Travel_Frequently,916,Human Resources,11,1,Other,1,3422,3,Male,41,3,3,Manager,3,Divorced,19997,13003,3,Y,Yes,11,2,1,80,3,33,5,2,33,1,10,4
40,No,Travel_Frequently,1346,Sales,10,2,Life Sciences,1,3423,3,Male,78,2,2,Laboratory Technician,2,Divorced,14962,24436,7,Y,No,25,3,2,80,2,10,6,3,18,15,8,15
42,Yes,Travel_Frequently,291,Research & Development,29,1,Human Resources,1,3424,1,Male,74,3,1,Research Scientist,4,Married,17760,18510,10,Y,No,24,3,4,80,3,12,3,4,27,3,11,10
26,Yes,Non-Travel,1362,Sales,13,2,Life Sciences,1,3425,2,Female,53,4,2,Laboratory Technician,4,Single,15164,21299,5,Y,Yes,20,2,3,80,3,29,0,4,24,14,11,17
40,No,Travel_Frequently,1071,Sales,23,5,Technical Degree,1,3426,1,Female,45,1,1,Research Scientist,1,Single,13479,13420,5,Y,No,24,1,1,80,0,38,5,2,1,0,1,0
26,Yes,Non-Travel,1133,Sales,27,3,Life Sciences,1,3427,2,Male,55,2,1,Healthcare Representative,4,Married,11355,6204,0,Y,No,11,3,4,80,0,16,1,2,15,2,8,17
55,Yes,Travel_Frequently,1361,Sales,24,1,Marketing,1,3428,2,Female,86,4,5,Manufacturing Director,1,Single,17376,22075,4,Y,Yes,15,4,3,80,1,2,6,3,31,8,1,16
43,Yes,Non-Travel,801,Research & Development,13,5,Human Resources,1,3429,1,Female,69,2,3,Manufacturing Director,2,Divorced,3377,17484,10,Y,Yes,14,2,4,80,1,24,6,3,37,2,3,7
47,No,Travel_Rarely,135,Research & Development,27,5,Life Sciences,1,3430,3,Female,97,1,3,Healthcare Representative,3,Married,14169,17490,2,Y,Yes,20,2,1,80,3,27,0,1,25,5,4,12
35,No,Travel_Frequently,121,Research & Development,20,1,Medical,1,3431,3,Male,50,1,4,Manager,2,Divorced,12426,21282,0,Y,No,12,4,1,80,0,39,4,3,14,5,5,10
25,Yes,Travel_Rarely,1243,Human Resources,15,4,Life Sciences,1,3432,4,Male,98,2,5,Research Scientist,2,Divorced,10098,9884,9,Y,Yes,12,2,3,80,3,3,5,1,13,6,7,3
35,No,Travel_Rarely,796,Human Resources,8,5,Other,1,3433,4,Female,45,3,2,Manager,4,Married,16486,5135,4,Y,Yes,14,3,3,80,1,38,3,4,9,14,2,16
53,Yes,Non-Travel,930,Research & Development,8,4,Other,1,3434,3,Male,50,4,1,Manager,4,Divorced,12045,5670,2,Y,No,18,1,3,80,2,26,2,3,11,14,9,9
49,No,Non-Travel,1210,Sales,5,3,Technical Degree,1,3435,2,Male,77,3,4,Manager,2,Single,7705,9964,1,Y,No,18,3,1,80,0,25,6,3,9,11,14,10
30,No,Travel_Rarely,786,Sales,25,5,Marketing,1,3436,1,Male,33,4,4,Manufacturing Director,1,Divorced,17828,18608,8,Y,No,10,2,2,80,0,34,3,2,30,2,13,16
53,No,Travel_Rarely,937,Research & Development,29,2,Human Resources,1,3437,3,Female,73,2,2,Healthcare Representative,3,Married,4195,24026,6,Y,Yes,11,4,4,80,2,27,3,4,8,4,12,9
25,No,Non-Travel,1413,Research & Development,29,5,Life Sciences,1,3438,2,Male,97,1,1,Healthcare Representative,1,Married,2957,5378,3,Y,No,16,4,2,80,1,2,2,2,28,3,14,15
55,Yes,Travel_Frequently,169,Human Resources,4,1,Life Sciences,1,3439,4,Female,84,2,2,Manager,2,Married,10263,16623,7,Y,No,11,2,2,80,1,8,5,3,11,9,13,5
53,Yes,Travel_Frequently,1103,Research & Development,13,3,Technical Degree,1,3440,1,Female,77,3,2,Manager,4,Married,11010,6698,9,Y,Yes,15,4,1,80,3,6,0,4,1,3,10,3
